house_id,city,sale_price,sale_date,months_listed,bedrooms,house_type,area
1763487,Poppleton,67640,2022-02-11,3.6,2,Semi-detached,152.7
1818275,Silvertown,418680,2020-09-11,2.8,6,Detached,595.1
1589434,Teasdale,92481,2022-09-20,4.8,2,Semi-detached,144.2
1892089,Poppleton,288952,2021-12-30,3.8,5,Detached,482.7
1424475,Poppleton,170119,2021-06-03,6.4,3,Detached,290.7
1341599,Poppleton,287911,2021-03-06,8.2,5,Detached,495
1425529,Silvertown,75364,2020-05-05,1.8,2,Semi-detached,143.1
1262329,Silvertown,123921,2022-01-18,2.6,3,Semi-detached,232.3
1499786,Silvertown,338833,2022-09-21,3.3,5,Detached,479.8
1590084,Poppleton,72504,2020-09-12,8.3,2,Semi-detached,149.6
1511682,Poppleton,373017,2020-01-05,5,6,Detached,562.6
1098627,Teasdale,304991,2022-05-16,4.7,4,Detached,391
1589601,Silvertown,233405,2020-11-19,6.1,4,Detached,302.5
1114449,Teasdale,278469,2020-02-05,6.1,4,Detached,327.5
1254096,Silvertown,228735,2022-01-21,5.2,4,Detached,347.6
1959348,Teasdale,117122,2020-02-07,6.3,2,Semi-detached,190.4
1382840,Silvertown,439564,2020-08-29,7,6,Detached,591.9
1010303,Silvertown,68280,2021-10-15,7.5,2,Terraced,193.1
1521834,Poppleton,171906,2022-10-12,6.9,4,Detached,300.9
1260450,Teasdale,223633,2022-04-09,7.7,4,Detached,301.7
1125392,Teasdale,150997,2021-08-20,6.3,2,Detached,188.7
1603814,Teasdale,338221,2021-06-26,2.7,5,Detached,446.5
1153564,Silvertown,181840,2021-09-29,10.2,3,Detached,248.9
1983870,Silvertown,331546,2020-09-18,5.3,5,Detached,464.1
1683419,Poppleton,77611,2021-01-13,9.3,2,Semi-detached,181.7
1894664,Teasdale,77403,2020-12-17,4.6,3,Terraced,213.3
1830726,Poppleton,205297,2022-10-18,7.9,4,Detached,357.8
1057717,Riverford,49963,2022-01-25,5.1,2,Semi-detached,124.9
1003692,Teasdale,46107,2022-04-26,9.5,2,Terraced,119.9
1180108,Teasdale,301752,2021-10-26,3.8,4,Detached,393.2
1794675,Silvertown,338065,2021-07-02,7.2,5,Detached,476.7
1222764,Silvertown,95706,2021-01-09,2,2,Semi-detached,183.5
1119308,Silvertown,163026,2022-05-19,5.7,3,Detached,234.3
1483214,Silvertown,413247,2021-05-15,9.7,6,Detached,585.5
1270350,Poppleton,202852,2021-11-08,6.2,4,Detached,340.9
1524886,Silvertown,73901,2020-12-22,8.1,3,Terraced,224
1304089,Silvertown,227513,2020-09-15,6.7,4,Detached,342.6
1716276,Silvertown,368622,2022-10-02,5.6,6,Detached,544.1
1238487,Poppleton,163989,2021-10-23,6.2,3,Detached,291.8
1485528,Teasdale,360294,2021-10-18,1.2,5,Detached,413.4
1456434,Poppleton,336273,2021-11-06,6.6,6,Detached,523.4
1554195,Teasdale,424251,2022-04-05,5.9,5,Detached,492.9
1635131,Poppleton,115668,2022-12-12,7.2,3,Semi-detached,237
1478757,Teasdale,429005,2020-08-04,3,6,Detached,507.7
1719629,Riverford,80334,2020-06-15,6.1,3,Semi-detached,228.7
1611917,Poppleton,189942,2021-11-30,5.5,4,Detached,324.3
1524844,Silvertown,395221,2021-01-04,4.2,6,Detached,553.1
1008474,Riverford,255945,2021-12-26,2.9,6,Detached,525.6
1152291,Poppleton,85406,2021-05-26,9,2,Semi-detached,172.5
1992173,Riverford,183889,2022-06-04,7.3,4,Detached,379.7
1838549,Riverford,255209,2022-01-21,5.5,5,Detached,498.4
1751128,Teasdale,524175,2021-08-23,11.8,6,Detached,578.2
1739703,Poppleton,89366,2020-03-27,7.5,2,Semi-detached,193.2
1396236,Silvertown,306244,2020-08-25,5.4,5,Detached,437.4
1695455,Silvertown,278143,2022-08-11,7.5,4,Detached,376.5
1496691,Poppleton,201354,2022-07-18,8.4,4,Detached,357.4
1447072,Silvertown,41793,2022-07-15,7.7,2,Terraced,114.7
1514943,Teasdale,271863,2022-03-11,6.3,4,Detached,365.3
1547127,Teasdale,189801,2021-10-09,6,3,Detached,242.4
1100296,Riverford,56114,2022-04-24,4.8,3,Terraced,227.6
1135966,Poppleton,310576,2020-02-05,4.3,6,Detached,528
1510125,Teasdale,219987,2020-11-11,7.3,3,Detached,284.3
1869937,Poppleton,213666,2020-08-09,8.3,4,Detached,352.1
1089350,Teasdale,488900,2022-08-15,4,6,Detached,573.4
1814909,Riverford,49881,2020-08-18,5.4,2,Semi-detached,131.1
1589459,Poppleton,44641,2021-07-11,6.9,2,Terraced,141.3
1832630,Silvertown,164196,2021-06-23,5.2,3,Detached,252.1
1212908,Silvertown,268127,2022-03-20,7.2,5,Detached,401.1
1075073,Riverford,248893,2021-05-09,5,6,Detached,500.5
1606793,Teasdale,44552,2022-05-22,8.9,2,Terraced,110.8
1712157,Teasdale,121007,2020-08-01,3.4,2,Semi-detached,198.9
1300675,Teasdale,203709,2020-12-08,6.3,3,Detached,261.4
1308705,Silvertown,366210,2020-09-14,4.2,6,Detached,504.2
1368897,Silvertown,111225,2022-01-05,2.3,2,Semi-detached,198.2
1402477,Poppleton,339676,2022-01-17,6.6,6,Detached,587.8
1481065,Teasdale,392233,2021-09-09,9.6,6,Detached,502.7
1725621,Silvertown,188233,2022-09-09,6.5,3,Detached,255.4
1831368,Poppleton,52099,2021-08-02,6.5,2,Terraced,175.7
1508316,Poppleton,279888,2021-04-18,5.3,5,Detached,467.6
1441668,Teasdale,405433,2022-06-14,7.9,6,Detached,558.2
1090345,Teasdale,152347,2022-04-15,6.9,2,Detached,197.7
1777842,Silvertown,175486,2022-09-07,7.7,3,Detached,262.8
1714355,Teasdale,493951,2021-10-27,5.2,6,Detached,549.2
1544679,Teasdale,164890,2020-04-30,8.2,3,Detached,204.1
1083098,Poppleton,259717,2021-01-19,8.5,5,Detached,455.9
1543643,Poppleton,71995,2020-04-11,9.5,2,Semi-detached,147.1
1635958,Teasdale,187261,2021-06-28,8.7,3,Detached,241.9
1786922,Poppleton,181202,2020-03-17,7.4,4,Detached,324.8
1759261,Teasdale,474355,2021-09-21,3.5,6,Detached,549.5
1153698,Poppleton,330353,2022-08-08,2.7,6,Detached,536.8
1255198,Teasdale,384112,2021-09-04,6.2,5,Detached,471.5
1109373,Silvertown,297659,2020-05-31,5.5,5,Detached,411.5
1642066,Poppleton,316126,2020-05-20,4.4,6,Detached,511.2
1158664,Poppleton,130981,2022-02-07,7.9,3,Detached,208.3
1490065,Poppleton,199666,2022-10-03,6.7,4,Detached,359.2
1821287,Teasdale,433223,2022-01-05,7.2,6,Detached,534.3
1803858,Teasdale,191924,2021-02-13,6.8,3,Detached,263.5
1112412,Teasdale,78334,2022-11-18,2.3,3,Terraced,210
1946781,Silvertown,48219,2021-10-03,7.2,2,Terraced,147.3
1402994,Teasdale,462204,2020-02-20,6.4,6,Detached,594.8
1961791,Silvertown,360174,2022-06-24,7.7,5,Detached,493.7
1393123,Poppleton,337328,2022-11-17,10.1,6,Detached,578.3
1057924,Teasdale,258470,2020-11-18,5.1,4,Detached,328.2
1753375,Silvertown,187340,2020-12-21,5.9,3,Detached,268.9
1177052,Poppleton,137463,2022-03-27,4.7,3,Detached,228
1579865,Silvertown,308846,2021-12-11,9.8,5,Detached,457.3
1066924,Poppleton,172705,2021-11-15,2.1,3,Detached,294.6
1522055,Teasdale,418717,2022-02-07,5.3,5,Detached,491.1
1813408,Teasdale,354326,2022-07-27,5.3,5,Detached,438
1746294,Teasdale,476461,2020-10-07,4.6,6,Detached,582.9
1217952,Poppleton,279372,2020-05-12,4.3,5,Detached,421.8
1700997,Poppleton,330833,2022-06-06,2.9,6,Detached,533.5
1369031,Silvertown,246886,2020-07-13,5.6,4,Detached,346.2
1597966,Silvertown,76759,2022-02-10,5.9,3,Terraced,217.4
1016208,Poppleton,352017,2022-04-20,6.7,6,Detached,554.8
1714708,Teasdale,94864,2021-06-19,8.9,2,Semi-detached,161.4
1808115,Teasdale,88417,2021-08-11,4.5,3,Terraced,229.1
1478969,Teasdale,228962,2022-11-14,6.1,3,Detached,282
1803798,Poppleton,134455,2020-10-10,4.9,3,Detached,221.3
1514859,Teasdale,364803,2022-10-31,4.8,5,Detached,446
1126397,Silvertown,211096,2020-04-30,6.1,4,Detached,318.5
1709185,Teasdale,59728,2021-08-05,2.7,2,Semi-detached,100.6
1080278,Silvertown,411841,2020-11-18,5.5,6,Detached,557.7
1488289,Poppleton,290789,2020-08-16,8.9,6,Detached,512.7
1316133,Poppleton,78833,2021-05-08,10.2,2,Semi-detached,171.4
1563185,Teasdale,111047,2022-05-13,2.6,2,Semi-detached,192.7
1797841,Silvertown,232479,2020-07-12,4.8,4,Detached,392.6
1037241,Silvertown,67461,2021-03-22,4.2,2,Semi-detached,134.3
1886746,Teasdale,96772,2021-05-07,3.3,2,Semi-detached,161.9
1325072,Teasdale,92969,2021-08-07,4.3,3,Terraced,236.4
1075714,Silvertown,345296,2021-07-05,4,5,Detached,479.5
1605886,Teasdale,98549,2021-12-31,8,2,Semi-detached,159.2
1523311,Poppleton,54064,2022-11-21,1.6,2,Terraced,183.5
1680026,Silvertown,283064,2022-06-01,5.4,4,Detached,394.4
1565964,Silvertown,403568,2021-05-20,9.3,6,Detached,551.4
1458402,Poppleton,94519,2022-06-27,4.9,3,Semi-detached,218.2
1423205,Silvertown,66608,2020-12-07,7.9,2,Semi-detached,123.8
1177831,Teasdale,93205,2022-06-24,3.6,2,Semi-detached,154.2
1504579,Teasdale,311847,2022-06-12,6.4,4,Detached,384.7
1540625,Riverford,35859,2020-11-15,4.2,2,Semi-detached,102.7
1710511,Silvertown,212919,2020-09-27,6.7,3,Detached,284.7
1580389,Poppleton,70597,2020-10-07,8.8,3,Terraced,221.9
1299944,Teasdale,79892,2021-11-11,8.3,2,Terraced,191.3
1195361,Teasdale,138309,2021-11-12,6.8,2,Detached,185
1628360,Silvertown,389945,2022-08-18,6.7,6,Detached,555.7
1568948,Teasdale,144688,2020-01-29,6.3,3,Semi-detached,234.2
1749780,Silvertown,89660,2021-09-18,3.6,2,Semi-detached,181.9
1078506,Poppleton,262748,2020-09-25,7.8,5,Detached,414.8
1787707,Teasdale,371557,2022-05-17,4.3,5,Detached,446.9
1299762,Teasdale,340683,2022-11-17,4.5,5,Detached,462.7
1808231,Poppleton,175710,2020-07-02,9.5,3,Detached,297.9
1628206,Riverford,36443,2022-02-18,8.5,2,Semi-detached,100.8
1131614,Poppleton,215104,2021-01-25,7.8,4,Detached,360.1
1181220,Poppleton,208935,2022-11-03,6.2,4,Detached,325.8
1056537,Silvertown,254916,2020-03-25,3.2,4,Detached,370.9
1520135,Riverford,50125,2022-08-15,3.9,2,Semi-detached,147.3
1590523,Poppleton,85661,2020-06-10,4.9,2,Semi-detached,192.8
1215038,Silvertown,413320,2022-05-07,7.7,6,Detached,556
1172658,Teasdale,198261,2021-04-09,3.7,3,Detached,243
1539811,Poppleton,171893,2022-01-17,7.8,3,Detached,281.1
1542018,Silvertown,312597,2020-09-04,3.9,5,Detached,458.1
1402635,Teasdale,435408,2022-08-24,5.9,6,Detached,530.8
1058243,Silvertown,190773,2020-03-31,7.3,3,Detached,278.8
1843860,Teasdale,113923,2022-05-22,3.5,2,Semi-detached,197.2
1489216,Poppleton,71007,2020-01-01,6.1,2,Semi-detached,159.5
1322842,Teasdale,327095,2020-05-21,4.8,5,Detached,450.6
1346419,Poppleton,253259,2021-11-18,0.9,5,Detached,413.6
1777162,Teasdale,219293,2022-05-28,6.9,3,Detached,268
1153336,Silvertown,70274,2022-08-16,8.6,2,Terraced,199.4
1440880,Silvertown,302980,2022-09-02,7.1,5,Detached,447.2
1948897,Silvertown,118429,2022-02-21,5.8,3,Semi-detached,222.3
1229502,Teasdale,124941,2020-07-07,2.1,2,Semi-detached,187
1334370,Silvertown,285345,2020-06-27,7.4,5,Detached,401.5
1094961,Silvertown,397272,2021-11-23,3.9,6,Detached,568.3
1133703,Silvertown,363335,2021-02-20,7.7,5,Detached,488.3
1377408,Riverford,50398,2020-11-04,6.4,2,Semi-detached,133.5
1985931,Silvertown,56394,2021-04-11,9.5,2,Semi-detached,109.1
1899911,Silvertown,410844,2020-10-17,7.9,6,Detached,568.1
1005543,Poppleton,288162,2021-11-10,0.9,6,Detached,507.3
1298872,Teasdale,90193,2022-01-19,0.5,3,Terraced,227.9
1271670,Silvertown,217265,2022-08-07,8.5,3,Detached,297.1
1664387,Poppleton,311544,2020-03-06,5.5,6,Detached,529.2
1393613,Teasdale,343017,2021-05-21,3.3,6,Detached,501.9
1578405,Silvertown,62417,2020-12-06,7.8,2,Semi-detached,130.4
1928410,Silvertown,365837,2020-02-29,5.5,6,Detached,533.3
1968393,Poppleton,322601,2022-12-14,5.3,6,Detached,558.7
1553485,Silvertown,247777,2020-08-15,7.3,4,Detached,379.7
1522393,Silvertown,86379,2021-06-08,8.6,2,Semi-detached,160.2
1978333,Poppleton,30409,2022-08-21,4.7,2,Terraced,105.3
1600667,Teasdale,152308,2020-01-23,6.3,2,Detached,189.9
1921962,Silvertown,307562,2020-08-27,7.6,5,Detached,448.3
1763722,Poppleton,287027,2022-06-14,7.3,5,Detached,466
1879149,Riverford,35523,2022-12-05,7.8,2,Terraced,125
1880734,Poppleton,208833,2020-06-06,5.4,4,Detached,346.8
1042002,Silvertown,193805,2021-06-21,3.5,3,Detached,289.7
1758275,Silvertown,236748,2022-11-17,5.6,4,Detached,319.8
1449920,Silvertown,99443,2022-11-05,2,3,Semi-detached,205.4
1966984,Teasdale,96686,2021-09-11,6.7,2,Semi-detached,173.2
1604376,Teasdale,292180,2020-03-02,7,4,Detached,365.3
1223659,Silvertown,210480,2022-08-26,8,3,Detached,296.9
1421948,Riverford,282749,2021-06-26,5.2,6,Detached,569.6
1506497,Riverford,173809,2022-11-20,7.4,4,Detached,327.6
1929133,Silvertown,295043,2020-03-20,4.3,5,Detached,462.5
1845611,Poppleton,226280,2020-08-03,4.3,4,Detached,395.8
1458664,Riverford,158188,2021-10-21,6.7,4,Detached,323.2
1186775,Silvertown,193180,2021-12-31,5.7,3,Detached,297.6
1093829,Teasdale,249038,2021-04-06,7.3,4,Detached,311.4
1594137,Teasdale,347209,2022-04-20,7.8,5,Detached,428
1113560,Silvertown,417955,2020-12-22,7.3,6,Detached,592.8
1779049,Silvertown,405747,2020-07-05,5.4,6,Detached,560.6
1301881,Poppleton,44574,2021-10-06,3,2,Semi-detached,105.2
1402235,Poppleton,223049,2021-03-22,8.8,4,Detached,368.1
1431486,Silvertown,353427,2022-09-20,2.5,5,Detached,491.1
1024381,Riverford,266265,2022-09-03,3.9,6,Detached,521.5
1353725,Teasdale,315482,2020-07-29,9.1,4,Detached,389.5
1523560,Poppleton,309805,2022-10-27,5.2,6,Detached,519.4
1196305,Poppleton,140642,2020-02-26,4.6,3,Detached,236.7
1518166,Riverford,235179,2021-06-21,7.1,5,Detached,438.2
1647367,Riverford,42211,2022-12-05,4.2,2,Terraced,167.9
1333750,Silvertown,211318,2020-09-23,4.5,4,Detached,304.8
1150035,Poppleton,91539,2022-01-17,3.4,3,Semi-detached,221.8
1063253,Silvertown,379145,2021-11-14,5.8,5,Detached,492.5
1425224,Silvertown,50733,2021-11-27,8.1,2,Semi-detached,107.6
1651736,Poppleton,68686,2020-05-31,5.1,2,Semi-detached,155.9
1864928,Teasdale,238102,2021-08-29,0.3,4,Detached,304.7
1077347,Poppleton,210225,2021-08-31,5.6,4,Detached,339.4
1969997,Teasdale,451084,2021-07-27,9.7,6,Detached,577.7
1501099,Poppleton,283325,2022-09-06,5.1,5,Detached,487.5
1888872,Riverford,241845,2021-07-20,6.2,5,Detached,493.9
1124648,Poppleton,308116,2020-03-11,6,6,Detached,528.8
1495259,Silvertown,322771,2021-02-15,5.5,5,Detached,454.5
1948028,Silvertown,308585,2022-01-09,4.6,5,Detached,415.2
1044250,Silvertown,68511,2021-09-12,6,2,Terraced,192.7
1737424,Poppleton,337045,2020-06-03,5.5,6,Detached,599.2
1100889,Riverford,218489,2020-01-18,4.1,5,Detached,440.6
1471451,Poppleton,200649,2021-09-28,10.6,4,Detached,316.9
1742552,Poppleton,213842,2020-09-06,4.9,4,Detached,370.2
1711759,Riverford,201874,2020-11-16,3.7,5,Detached,408.3
1053842,Silvertown,334180,2021-05-16,6.1,5,Detached,446.5
1397015,Silvertown,411825,2020-04-09,7.1,6,Detached,578
1144422,Riverford,48517,2020-03-21,8.8,2,Semi-detached,128.1
1160218,Poppleton,65783,2022-12-29,3.5,2,Semi-detached,140.3
1364397,Teasdale,85774,2021-01-02,7.3,3,Terraced,219.2
1090643,Silvertown,305999,2020-06-18,8,5,Detached,434.7
1036231,Silvertown,210386,2022-10-22,6.7,3,Detached,297.5
1001061,Silvertown,68536,2022-12-02,6.1,2,Terraced,199.4
1308478,Silvertown,103346,2020-12-22,6.3,2,Semi-detached,191.6
1836537,Teasdale,498989,2021-11-23,6.1,6,Detached,592.4
1436574,Teasdale,89590,2020-02-29,4.4,3,Terraced,234.4
1659015,Silvertown,281059,2020-02-26,1.1,5,Detached,414.2
1554252,Teasdale,178119,2021-08-06,7.7,3,Detached,223.5
1592057,Teasdale,427270,2022-02-08,4.4,6,Detached,524.8
1449995,Teasdale,249276,2020-06-19,3.2,4,Detached,323.6
1000560,Silvertown,52255,2022-08-15,7.6,2,Terraced,158.3
1958763,Teasdale,73098,2021-03-12,5.4,2,Terraced,177.9
1934697,Teasdale,276106,2020-12-20,3.9,4,Detached,339.9
1267549,Poppleton,171368,2021-05-07,8.9,3,Detached,268
1100996,Poppleton,258939,2021-07-05,9.6,5,Detached,432.2
1870398,Poppleton,47778,2022-09-13,6.6,2,Semi-detached,103.1
1962071,Silvertown,181934,2022-12-19,8.2,3,Detached,274.9
1518799,Poppleton,76163,2022-03-09,4.1,2,Semi-detached,171.9
1951333,Riverford,42606,2020-08-06,2.7,2,Semi-detached,112.6
1647240,Silvertown,199213,2020-05-27,6.4,3,Detached,267.4
1264197,Silvertown,101772,2022-10-03,7.1,3,Semi-detached,202.8
1039697,Silvertown,78557,2022-11-22,8.2,2,Semi-detached,148.7
1990551,Riverford,72702,2021-05-25,6.6,2,Semi-detached,188.4
1314817,Silvertown,253307,2020-09-03,6.9,4,Detached,393.7
1519525,Silvertown,77575,2022-01-14,6.3,2,Semi-detached,151.1
1834724,Riverford,263607,2022-01-15,5.8,6,Detached,579.5
1238706,Teasdale,210502,2021-05-07,3.1,3,Detached,271.2
1568879,Teasdale,431147,2020-05-08,6.8,6,Detached,529.3
1228731,Silvertown,247463,2021-02-21,1.4,4,Detached,390
1212594,Poppleton,258385,2021-08-12,3.3,5,Detached,438.3
1070741,Silvertown,100162,2022-12-04,3,2,Semi-detached,197.7
1567942,Poppleton,376129,2020-11-25,5.4,6,Detached,580.5
1202769,Riverford,243084,2021-08-21,6.6,5,Detached,482.1
1816052,Silvertown,96532,2020-01-18,7.1,2,Semi-detached,164.1
1817238,Poppleton,280056,2020-12-05,8.6,5,Detached,457
1059868,Silvertown,389121,2020-07-05,9.2,6,Detached,545.8
1388857,Silvertown,345957,2022-05-04,9.1,5,Detached,470.7
1581097,Silvertown,271507,2020-10-21,7.5,4,Detached,392.6
1331622,Teasdale,381838,2022-01-25,6.5,5,Detached,472.6
1702425,Silvertown,173179,2022-09-09,5,3,Detached,247.2
1192303,Silvertown,184443,2021-06-05,6.3,4,Detached,308.3
1738321,Teasdale,424864,2022-06-22,4.6,6,Detached,535.5
1308006,Riverford,42939,2021-02-02,5.6,2,Terraced,171.2
1413882,Poppleton,261822,2021-03-21,8.9,5,Detached,413.8
1687655,Teasdale,366486,2021-03-06,2.7,6,Detached,536.5
1796812,Riverford,184171,2020-11-10,5,4,Detached,372.9
1409944,Silvertown,295921,2021-02-04,8.7,5,Detached,426
1554227,Silvertown,317831,2020-05-20,3.7,5,Detached,489.6
1741874,Silvertown,85374,2021-02-06,6.3,2,Semi-detached,144.6
1623676,Teasdale,323563,2022-11-29,7.1,5,Detached,407
1283593,Silvertown,39121,2020-11-27,3.3,2,Terraced,109.9
1521813,Silvertown,90597,2022-05-28,6.8,2,Semi-detached,168.7
1482400,Silvertown,371680,2022-04-27,6.6,6,Detached,540.3
1331185,Silvertown,130449,2020-06-23,3.9,2,Detached,188.2
1035488,Silvertown,332120,2021-01-20,9.2,5,Detached,416.6
1968153,Silvertown,78907,2022-02-25,6.7,2,Semi-detached,157.5
1352826,Riverford,37850,2021-05-07,6.5,2,Terraced,150.3
1586558,Riverford,85866,2022-09-23,7.2,3,Semi-detached,210.8
1741272,Poppleton,70910,2022-11-15,6,3,Terraced,238.9
1289045,Silvertown,117159,2022-01-11,2.6,3,Semi-detached,228.4
1962455,Silvertown,369711,2021-10-13,5.6,6,Detached,564.7
1540109,Teasdale,75565,2022-06-25,5.3,2,Terraced,183.9
1803188,Riverford,123638,2021-10-28,7.6,3,Detached,250.5
1476842,Riverford,42444,2021-07-01,8.9,2,Semi-detached,116.4
1075463,Silvertown,283552,2022-03-11,5.3,5,Detached,402.4
1773996,Poppleton,198379,2021-10-27,10.8,4,Detached,310.2
1794958,Teasdale,247856,2020-09-22,5.7,4,Detached,330.9
1205878,Poppleton,193345,2021-12-08,6.1,4,Detached,325.5
1013370,Silvertown,70904,2022-10-31,4,3,Terraced,201.4
1481334,Silvertown,277215,2020-04-08,4.6,4,Detached,383.3
1706569,Riverford,212592,2020-07-21,5.1,5,Detached,409.8
1894462,Poppleton,328301,2021-12-27,5.7,6,Detached,558.7
1915911,Poppleton,258819,2021-01-24,6.7,5,Detached,470.3
1110131,Riverford,184744,2021-08-11,6.7,4,Detached,371
1951794,Poppleton,153171,2021-07-05,5.5,3,Detached,269.5
1552012,Poppleton,224280,2021-11-29,9.6,4,Detached,357
1498610,Poppleton,54568,2020-08-28,3.3,2,Semi-detached,119.6
1473607,Teasdale,95711,2020-06-12,8.3,2,Semi-detached,152.2
1829043,Riverford,245588,2022-05-11,9.5,6,Detached,510.5
1219625,Silvertown,343559,2022-06-15,7.8,5,Detached,477
1760373,Silvertown,185518,2021-05-12,5.3,3,Detached,282.4
1115076,Riverford,179828,2021-05-04,7.8,4,Detached,349.5
1866179,Silvertown,216174,2021-08-29,7.4,3,Detached,294.2
1328735,Riverford,73965,2020-08-08,5.7,2,Semi-detached,194.4
1423023,Poppleton,317996,2020-01-08,6,6,Detached,567.8
1144044,Poppleton,186399,2020-03-17,7.2,4,Detached,308.2
1961446,Silvertown,224027,2022-12-21,8.1,4,Detached,330.4
1431438,Teasdale,247400,2022-04-28,7.9,3,Detached,283
1164773,Teasdale,468873,2022-01-16,6.6,6,Detached,592.4
1061050,Poppleton,67383,2020-08-25,5.3,3,Terraced,225.1
1506794,Riverford,42964,2020-08-25,9.9,2,Semi-detached,112.5
1344855,Silvertown,367503,2022-04-16,6.9,6,Detached,538.6
1853431,Silvertown,98118,2021-12-27,3.9,2,Semi-detached,182.6
1016972,Poppleton,50031,2021-01-03,6.2,2,Terraced,156.3
1095449,Teasdale,367056,2020-03-06,6.6,5,Detached,430.5
1510999,Silvertown,234628,2020-02-09,6,4,Detached,328.3
1938787,Poppleton,68016,2021-09-01,7.9,3,Terraced,221.1
1107600,Teasdale,344442,2022-10-12,6.1,5,Detached,486.4
1457516,Silvertown,42541,2021-05-20,5.7,2,Terraced,119.8
1124601,Riverford,48378,2020-07-05,5.8,2,Terraced,188.5
1588234,Teasdale,70552,2022-01-27,5.1,2,Terraced,196.4
1405932,Silvertown,196322,2022-10-08,5.5,3,Detached,267.4
1951865,Teasdale,87231,2021-04-10,6.8,3,Terraced,218.2
1789052,Teasdale,82910,2020-04-12,3.9,3,Terraced,216.4
1289654,Silvertown,228617,2020-03-10,7.4,4,Detached,331.2
1500973,Poppleton,51815,2020-01-17,6.4,2,Semi-detached,114
1389463,Silvertown,174751,2022-07-16,7.5,3,Detached,269
1415982,Poppleton,181364,2020-04-19,4.9,3,Detached,295.4
1773583,Silvertown,68446,2022-04-22,4.8,2,Semi-detached,139.8
1148943,Teasdale,344711,2020-09-03,5.4,5,Detached,434.5
1590146,Silvertown,238853,2020-02-05,10,4,Detached,351.5
1156244,Silvertown,61053,2022-05-20,4.3,2,Semi-detached,117.3
1881976,Silvertown,362490,2020-11-27,6.4,6,Detached,511.2
1917269,Poppleton,357339,2020-03-23,8.2,6,Detached,575.6
1255852,Teasdale,260542,2020-03-24,4.2,4,Detached,315
1447311,Silvertown,117266,2021-08-12,10.3,3,Semi-detached,233.6
1545697,Teasdale,108806,2020-03-03,3.9,2,Semi-detached,170.7
1665606,Silvertown,210465,2022-12-16,4.4,3,Detached,293.9
1069769,Poppleton,323443,2021-11-17,5.1,6,Detached,512
1708767,Riverford,259551,2021-02-02,5.3,6,Detached,509
1139939,Riverford,156952,2020-03-14,1.1,4,Detached,312.4
1111613,Teasdale,85414,2020-10-03,8.7,3,Terraced,200.6
1258389,Silvertown,78201,2021-10-05,6.8,2,Semi-detached,143
1977134,Silvertown,340499,2020-03-17,7.9,5,Detached,483.9
1447979,Teasdale,88457,2022-04-05,7,3,Terraced,229
1069999,Silvertown,103904,2021-03-20,5.7,3,Semi-detached,201.4
1471178,Poppleton,312916,2021-05-30,3.7,6,Detached,510.3
1965504,Poppleton,326947,2020-10-16,5.3,6,Detached,595.4
1915660,Silvertown,173510,2021-05-28,1.7,3,Detached,246.3
1676284,Poppleton,251761,2021-09-18,7.3,5,Detached,413.7
1577564,Riverford,52314,2020-12-25,2.8,2,Semi-detached,136.4
1737085,Silvertown,308957,2020-05-30,7.4,5,Detached,440.8
1662900,Riverford,170881,2022-10-17,5,4,Detached,320.1
1331466,Silvertown,74571,2021-12-21,7.4,3,Terraced,224.8
1966170,Riverford,201944,2022-04-12,5.6,5,Detached,417.4
1634146,Poppleton,225857,2021-02-10,4.2,4,Detached,373
1106962,Poppleton,67681,2020-10-31,2.6,2,Semi-detached,165.2
1372799,Silvertown,346567,2020-09-13,5.1,5,Detached,464
1039235,Teasdale,263480,2021-01-09,6.1,3,Detached,299.6
1364208,Silvertown,137885,2020-03-28,6.6,2,Detached,197.2
1717737,Silvertown,35872,2020-09-02,7,2,Terraced,103.1
1131154,Teasdale,259608,2020-12-08,4.6,4,Detached,358.3
1029611,Teasdale,236422,2020-05-30,8,3,Detached,274.2
1425871,Silvertown,338521,2022-09-05,2.8,5,Detached,489.3
1468470,Teasdale,352623,2020-02-17,4.4,5,Detached,444.8
1281520,Silvertown,60305,2020-05-10,9.3,2,Semi-detached,122.6
1753521,Silvertown,324784,2022-04-17,6.4,6,Detached,511.2
1785806,Silvertown,123618,2021-01-21,8.9,3,Semi-detached,215.6
1506481,Teasdale,320488,2020-12-27,5,4,Detached,397.3
1838054,Silvertown,260472,2020-07-09,6.2,4,Detached,393.2
1270577,Riverford,174568,2021-07-28,5.4,4,Detached,356.2
1346201,Silvertown,287572,2021-03-17,11,5,Detached,460.7
1442834,Teasdale,65041,2020-10-01,8.5,2,Semi-detached,114.5
1766102,Teasdale,407022,2020-11-03,8.5,6,Detached,518.9
1644433,Poppleton,217615,2022-08-09,6,4,Detached,337.8
1774649,Silvertown,114223,2021-08-28,5,3,Semi-detached,207.5
1685898,Silvertown,276476,2022-05-29,8,4,Detached,381.1
1613830,Silvertown,287666,2020-10-22,6.5,5,Detached,408.3
1159842,Silvertown,72206,2020-03-23,7.4,2,Semi-detached,136.3
1561787,Poppleton,65832,2021-04-12,9.3,3,Terraced,228
1839750,Teasdale,330436,2021-09-17,6.2,5,Detached,407.4
1469407,Riverford,165859,2020-10-28,3.6,4,Detached,334.5
1015154,Poppleton,347114,2021-09-11,3.9,6,Detached,594.1
1446293,Riverford,177780,2021-12-21,6.7,4,Detached,371.8
